id,name_en,name_zh,estimated_yob,yod,gender,related_organization,uuid,fc_uuid,description_zh,description_en
1545,WAN YUET CHEUNG,温悅昌,1952,,MALE,,dbc39acf-cf4c-4a52-8d70-23de1bd92a9b,,,
1539,WAN YUK WING,温玉榮,1952,,MALE,,babbc84b-6437-4713-ae5c-f183aee1581b,,,
1191,,游明泰,1962,,MALE,,68192c9b-1a74-4768-95fc-938fc869f8e3,,,
1794,YAU YUET WAH DONNA,游月華,1971,,FEMALE,,597009b6-c11c-4044-84f0-654cfa33bd69,,,
2076,YAU MEI PO,游美寶,1965,,FEMALE,,9440ccc8-b715-49a8-b891-3451e368c51b,,,
1516,YAU WAI CHING,游蕙禎,1991,,FEMALE,,fe34f2c1-47ea-4ae1-b1b7-1bb01519994c,,,
2224,CHAM KA HUNG DANIEL,湛家雄,1958,,MALE,,63060c2e-e29f-4468-bb57-889ab056c2d5,2ed78522-9153-42f1-bf71-5cac4d72e029,,
3015,TONG Chi-pui Leroy,湯子霈,,,MALE,沙田區政,24e6ca6f-d70d-4057-b3a8-649cc6e53639,c0275612-95b8-4053-975b-2d0e4447a144,,
1881,TONG KA WAH RONNY,湯家驊,1950,,MALE,,f209d5f3-5851-4969-87ec-1ba9f1f32d74,,,
1445,TONG PO CHUN,湯寶珍,1949,,FEMALE,,de52a5c2-6740-43ae-9cd1-dc80a84024a5,,,
2630,TONG Tak-chun,湯德駿,1991,,MALE,民建聯,0b9a7429-753a-488f-97cc-860089312dd6,9022d149-cd7b-453a-b22e-03360a41d1b6,,
1781,TOWN MAN HOI EDWIN,湯文海,1948,,MALE,,e7bdb792-2ef2-4845-82f8-41ca2865695d,,,
967,TONG KEI YUK JUDY,湯棋淯,1961,,FEMALE,,dc34738c-ab75-42dc-8dc2-413a02c19c14,,,
329,"TONG Kei-hiu, Peggy",湯淇曉,1958,,FEMALE,,43432301-262e-44ef-8775-a2831ec52147,,,
399,TONG Pik-fung,湯碧鳳,1962,,FEMALE,,37e62d77-469e-463b-be8b-474f7cbc06f3,,,
1523,TONG WING CHI,湯詠芝,1986,,FEMALE,,29b7f8a5-74b2-4322-a5c0-47acebc7d279,,,
3,WAN WO FAI,溫和輝,1962,,MALE,民建聯,93d8591d-a38c-4572-baa3-bc01b19f0f0a,,,
299,WAN WO TAT WARWICK,溫和達,1967,,MALE,工聯會,df8a4816-de7d-4a12-bae3-42ffd067cf34,fd5192f2-8911-40f7-8e1f-25bf5d09abe0,,
1169,,溫官球,1969,,MALE,,0ef0122f-9c36-45f4-a45a-a37954f940b7,,,
1238,,溫忠平,1958,,MALE,,050b474b-a337-4490-aaed-4a1433e02445,,,
608,,溫怡忠,1955,,MALE,,5724f785-2869-4eed-b46e-86d7dd6918e9,,,
452,WAN YUET CHEUNG,溫悅昌,1952,,MALE,,d0b274bd-1402-49a7-b960-1c1a514aefd7,04b30400-4757-49e2-85b3-ef2a0718f406,,
486,,溫悅球,1949,,MALE,,140e51ff-876a-4617-9929-3cbe6ab70dec,,,
954,WAN SUI KEI,溫瑞岐,1961,,MALE,,968ef820-cca2-4eb1-b115-d7b8941ca751,,,
2255,,溫祖堯,1959,,MALE,,0bac2787-0dcb-4e37-a526-1625c481eaea,,,
355,,溫耀宗,1961,,MALE,,17a9f945-3d1d-4dcd-9520-a5cfd0442601,,,
2356,POON YAM WAI CHUN WINNIE,潘任惠珍,1954,,FEMALE,,f344559a-395f-47fd-bf96-534dfa440c56,4c88a38c-2ee3-4a51-a676-837889a06e74,,
2819,POON Chun-yan,潘俊恩,,,MALE,實政圓桌,7fa1b30f-6bba-464a-95e1-1d8821d69a30,e7dcf15b-8230-4519-ac40-44f3c3d6343f,,
2993,POON Sin-man Ivaline,潘倩敏,,,FEMALE, ,cb19bce9-8807-49e0-bc5a-f7e254038186,c0365437-a8ad-486d-836e-830bbb493912,,
2551,POON Cheuk-bun,潘卓斌,1987,,MALE,民建聯,4037b2de-add1-45ee-8f48-39e1339de902,773c9367-2577-49b3-b387-2cecab5cae80,,
990,PUN KWOK SHAN,潘國山,1961,,MALE,"公民力量,新民黨",69ecfc1a-c1ce-4ce8-b54c-ef28f1ecc2a5,77d16ce8-126e-406a-9ef7-e4e7c6da9679,,
508,PUN KWOK WAH,潘國華,1959,,MALE,民建聯,1b72d24b-5089-4147-9942-b294909e64a6,6871064f-6d5e-4735-8fc7-35b9e52797c4,,
679,PUN Choi-man,潘在敏,1962,,MALE,,81de24eb-0f99-4c27-9a8c-a289de354459,,,
2787,PUN Hau-man,潘孝汶,,,MALE,民建聯,b36afe40-95e7-45d6-b0e7-b873d6578ffb,adc8854c-a62c-4dc0-9ea5-983d3ea1fe7e,,
823,POON SIU PING NANCY,潘小屏,1952,,FEMALE,,87c0666b-c5c7-4964-8987-183f097a429d,,,
466,"POON Kin-ming, Kenith",潘建明,1970,,MALE,,2efd496f-a855-4ed5-a042-b749f170a443,,,
2036,POON TAK WING,潘德榮,1964,,MALE,,a0f3f4ca-5a90-476c-9044-e061e300ce29,,,
79,POON Chi-nam,潘志南,1958,,MALE,,86f467e6-9c81-4a51-8676-394341220fe9,,,
237,POON CHI SHING,潘志成,1977,,MALE,民建聯,b1343e3a-3a43-4d0b-bf46-173ec4cf0bad,bd5af234-85bb-4486-a9fe-2c41a1b2d26c,,
1408,PUN CHI MAN,潘志文,1957,,MALE,,31a28ce3-e321-41fc-a416-ed95187b4490,,,
2400,POON CHUNG YUEN,潘忠賢,1957,,MALE,,03ca6443-f1e0-46f2-87c8-6e888803eb44,,,
870,POON Wai-fong,潘惠芳,1960,,FEMALE,,97d8f754-c0da-4f5a-a510-be2929bad93b,,,
1528,POON CHIU LAM,潘昭霖,1993,,MALE,,0dfd1efc-d734-4aaf-8eed-9ab8b1b828e3,,,
2750,POON King-wo Alex,潘景和,1972,,MALE,民建聯,bd432243-5159-42ac-8be1-55c9be272c92,1e4cb56e-2f31-41fd-844c-4b85b47c6a11,,
2594,POON Chi-kin,潘智鍵,1997,,MALE,屯門社區網絡,ae575cb3-68b5-44ce-9e0e-b9ab2be51568,cbbd8bb0-b476-42e4-b1cc-36c1c95461c0,,
2586,PUN Long-chung Roy,潘朗聰,1998,,MALE,新民主同盟,35a16716-5051-4a38-8359-ca40ce6a6ed9,eda1065d-147d-476d-ac5d-8592d05e417c,,
692,POON SHU KEE,潘澍基,1946,,MALE,,fec6cbc3-0d9b-4f3a-b1aa-a6da3d074ab1,,,
92,POON CHUK HUNG,潘焯鴻,1969,,MALE,,48766354-1cac-4907-9c29-60239a559f8a,,,
2493,POON Ping-hong,潘秉康,,,MALE,民主黨,f0281c04-4f92-4632-a679-ee090f6df9b0,dba4b3f3-0d63-42df-be35-e7d8a28bca23,,
2996,POON Sin-yan,潘茜甄,,,FEMALE, ,280e1b6e-0f70-4348-8c5a-bf472b72f9c2,e73fa7ff-ff52-4d17-859b-3b1b03b17b52,,
2005,POON WING YIN,潘詠妍,1900,,FEMALE,,0ab943a6-d3b0-436d-ac2e-b4f0febed653,,,
2141,POON CHUN YUEN,潘進源,1951,,MALE,,ee0716ee-37b6-4bf5-a31f-d1e026087cdb,,,
1127,HUNG Pak-kei,熊柏基,1983,,MALE,,77c250e3-7268-4f92-a4e4-34831092467b,,,
171,HUNG PAK CHEUNG,熊百祥,1987,,MALE,,685438d5-9bb4-462a-92f0-e9ee67b126fe,,,
1121,WONG Yeung-tak,王仰德,1963,,MALE,,605295d3-785e-4a1d-a03e-ae974dd43a63,,,
2720,WONG Pui-shan,王佩珊,,,FEMALE, ,5e2c92c6-71ff-4c0d-a68d-68bf4e5e9702,c27604af-4f3d-4a8a-a8b9-c91be81c10e9,,
1944,WONG PUI YIN AGATHA,王佩賢,1963,,FEMALE,,89e1177c-0b90-4a6b-8c71-bb60d6af447e,,,
2723,WONG Chun-kit,王俊傑,,,MALE,"工聯會,民建聯",3324e3e6-11e9-420a-96f1-73499922e9cc,f79d546f-4288-47d4-bb52-1c6df8ccd4e8,,
1469,WONG WAI,王偉,1980,,MALE,,fd7d9649-74fc-4879-9c51-d5a611a4b021,,,
136,WONG Wai-ming,王偉明,1974,,MALE,,2fd63fb1-7212-4121-a493-a69d02b4d8a2,,,
2570,WANG Wai-lun,王偉麟,,,MALE, ,b9172158-bdcc-4760-95bf-02650b11e4be,5e4f5704-6a27-43e8-8375-662ad5a3f9dd,,
382,WONG KA LEUNG,王加良,1956,,MALE,,38087e62-11a9-429a-b3e5-1139f25a3f80,cbdb19ee-d8f0-4dfc-88f1-3d8af1147601,,
2373,WONG FAH MAN,王化民,1945,,MALE,,77b14921-5113-4965-b7a2-5287593cc5ad,,,
2678,WONG Cheuk-nga,王卓雅,,,FEMALE,將軍澳民生關注組,11a6ba6e-0633-44c3-a625-763cafa4a913,70908bd5-f093-4e6a-9b43-3f1ada1555fe,,
855,"WONG Kit-hin, Peter",王吉顯,1963,,MALE,,ed188fd4-dfe6-4136-8b23-ff3255514eb6,,,
722,WONG KA YING,王嘉盈,1965,,FEMALE,,825eb3e7-4086-4722-a026-4b4a0c2785f0,3e68af79-4a06-4f59-9d8a-2baca2a9b381,,
1019,,王國有,1961,,MALE,,fcd6441e-b402-4290-a4ab-58f1e08aefd5,,,
2237,WONG KWOK HING,王國興,1949,,MALE,工聯會,fb4bfaf8-afcf-4e72-8997-a826c27d7246,ba73b588-e9a7-4072-8aa2-fc2bd3e4c13c,,
2817,WONG Tin-yan,王天仁,,,MALE, ,dfd88ce4-f7b9-4fcb-8ec1-2a85536f2b86,8e835f97-1172-4e56-801d-8d4f72dc2745,,
1531,WONG WAI SHUN,王威信,1975,,MALE,經民聯,1ba1385a-1567-40ee-b717-65690e3763b3,643d9b76-15dd-49b4-8668-bb66a000c31a,,
734,WONG HUK KAM,王學今,1971,,MALE,,7878494f-db74-460d-8f32-4a97eac03597,,,
123,WONG Wang-hong,王宏康,1972,,MALE,,4354fa30-54f1-4d1b-b703-5f91eb10951a,,,
387,WONG SIU HAN,王少嫺,1954,,FEMALE,,4a703781-053c-4377-9f7e-f9d69983c7d8,,,
2305,WONG TAK CHUEN JOE,王德全,1962,,MALE,,c9f246b8-b2f3-49a9-a22d-fb1ca821368c,,,
2604,WONG Tak-yuen,王德源,1997,,MALE,屯門社區網絡,d3c17d2c-f71d-4e9d-99f3-3d03a9f84af5,5a83f7af-92ad-4576-bc80-44c62b77f811,,
2717,WONG Pit-man,王必敏,,,FEMALE,"青衣島民,民主動力",e5ddba55-7d8d-4913-baec-07e23e569567,44e503f5-372a-469f-92ec-7db0cbcd5228,,
189,WONG CHI KEUNG JOHNNY,王志強,1958,,MALE,,172a688f-0c3c-49f8-bf11-340fbdcd44ba,,,
1142,WONG CHI CHUNG,王志鍾,1975,,MALE,民建聯,4f25b0f9-3616-4836-93f7-aea4d929c53d,3188f2da-68ea-4978-96ca-0a1358e1c20b,,
2062,WONG CHUN SING PATRICK,王振星,1975,,MALE,"公共專業聯盟,太古社區工程",c4c8a6aa-058a-485c-a583-c4b014c0fcf7,ed5006f3-bda7-415b-a4fd-a7163d8e9885,,
1058,WONG CHUN HUNG,王振雄,1964,,MALE,,2df42c42-553b-453d-ad25-8e591c9500b6,,,
2818,WONG Chun-lam,王振霖,1980,,MALE, ,3d025f0e-389c-497c-9585-497917009f7e,b25fcf0f-b4c7-474f-8e9c-35c600323e96,,
2061,WONG CHING CHI GIGI,王政芝,1986,,FEMALE,,8b9dfaeb-b9d2-4c4d-965d-c7f6b86afbcc,,,
2183,,王敏賢,1945,,FEMALE,,3ac8dbc9-2fa9-432f-841f-890176d7d220,,,
1443,WONG MAN KIT SUNNY,王文傑,1981,,MALE,,72c77d77-1bbe-451c-bd08-d1422dc11256,,,
192,,王昌年,1960,,MALE,,7722feec-bb5c-4f60-b0bd-02f287709646,,,
2964,WONG Hiu-shing,王曉聖,,,MALE, ,dc05ce64-fe19-4fdd-a9b4-8b4e137744ff,e8a0272a-fea6-4945-9feb-0a7ff7ed15bd,,
788,WONG KWAI WAN,王桂雲,1941,,FEMALE,,ce5b5a63-e207-4e3c-91e2-510a15524b98,,,
1177,WONG Shu-kau,王樹球,1964,,MALE,,57c7d769-a4e2-4edd-93b1-eb56054dcb72,,,
1904,WONG MAN SING,王民聲,1954,,MALE,,082c2480-4957-4280-9c82-a61c8b5ff521,,,
2427,WONG Shui-sang,王水生,,,,,d8fed298-e248-4942-885d-e3484364de5a,,,
685,WONG Wing-cheung,王永祥,1953,,MALE,,8c56e594-894b-4a8e-9366-9d0e023f48b9,,,
1708,WONG HO CHUEN ERIC,王浩泉,1950,,MALE,,e80a6068-d0e7-4e36-9929-1d6fa1c98e5c,,,
715,WONG HO YIN,王浩賢,1984,,MALE,,7345e91e-e177-4eec-a79a-8d97091225c7,,,
557,WONG KIT NING CATHERINE,王潔玲,1900,,FEMALE,,5a88322a-4ac2-4aee-a11d-93c43acc019c,,,
402,"WONG Yun-keung, Simon",王潤強,1961,,MALE,,8d056a3b-ba0f-41b4-94c5-87b9f5e74f52,,,
1912,WONG PUI CHI,王珮芝,1985,,FEMALE,,08e08509-22e4-436c-be71-842b83019daa,,,
476,"WONG Shui-wan, Susanna",王瑞雲,1947,,FEMALE,,cb89ac36-c2f4-423c-a56d-e09bcb363c2b,,,
1683,WONG PAK YU,王百羽,1991,,MALE,,ce6972eb-140c-4e73-aaed-daea0dfcb8e2,2e067d37-9a54-4211-b0b6-8af99f0ad9e1,,
226,WONG CHAU PAK,王秋北,1954,,MALE,,1a559048-2018-416d-b24c-39aaa22d73f9,,,
1703,WONG CHUN TAT MICHAEL,王竣達,1973,,MALE,,92f90ebc-1b71-4d9e-8eda-5b9f27126cc4,,,
2344,WONG SIU YEE,王紹爾,1953,,MALE,,44752ddd-deb1-4ef7-97fa-4639eb73fdaf,,,
2947,WONG Hon-chi,王翰智,,,MALE, ,0ba507c6-6bad-4528-902f-6a47090f204f,96ed8f65-fd3f-4173-bc11-28c3b14ed822,,
1102,WONG Chi-fai,王芝飛,1949,,FEMALE,,b2ad2120-338d-4888-85bf-7659f21babe6,,,
18,,王華強,1951,,MALE,,4464d90a-1ab4-4a0f-8624-4eb37657f2a1,,,
2100,WONG FU SANG,王虎生,1962,,MALE,民建聯,afbe2a5d-b4b2-41f5-8475-a7b34b1dda2c,bac65c5b-9643-4a78-b763-e2f9ccc6850c,,
1894,WONG SZE CHIN RICKY,王詩展,1972,,MALE,,33451d92-a201-426d-990b-7c567be7f9e3,15493f9d-a145-4c87-b03d-a48d075f0cb4,,
670,"WONG Fai-hung, Andrew",王輝雄,1970,,MALE,,f1fca50a-8226-4b86-b423-1ab3db480f51,,,
2050,WONG CHUN YEUNG,王進洋,1994,,MALE,,621e71b5-a021-405e-ba13-cbdfa577607b,4db0a04b-f63a-4935-bfce-b2a818bfdb24,,
1346,,王鄧英,1956,,FEMALE,,a35db857-775b-4150-b3ab-13c9a5b6dc4d,,,
6,WONG KAM SANG,王金生,1949,,MALE,,56eefaa5-a350-4df6-a0e9-e6df92ff6eb9,,,
2374,WONG YUI TAK LOUIS,王銳德,1954,,MALE,,af93676c-1751-4859-b1ca-5379add1c5c8,,,
2122,WONG KAM CHUEN,王錦泉,1963,,MALE,,a241c4fe-ee60-4e83-88d2-7a6429bd8cb1,,,
2956,WONG Kam-yin,王鑑賢,,,MALE,柴聯體育會,bbfecd33-4831-411a-891a-0d35eea948e2,ead799e0-13c6-4216-a02b-7cc033abf12d,,
532,WONG SUET YING,王雪盈,1980,,FEMALE,,e3407aca-46c6-4248-a0e6-564c4093d88b,,,
2785,WONG Wing-sze,王頴思,,,FEMALE,熱血公民,c8287565-3aeb-4673-9f18-7b56b49f60c3,fe1261f5-3368-4ea7-9be4-05fc2aad3a34,,
380,YAN YUNG HONG,甄勇航,1945,,MALE,,9e34b671-c268-4f8a-a10d-2a5229cf09f3,,,
1744,YAN KAI WING,甄啟榮,1966,,MALE,,00861b59-6d21-4664-bfa3-1bf64a0e184b,1ca59a8f-d5b1-4a7a-9f96-a180d7ac3b33,,
2362,"YAN Wing-lok, Alexander",甄永樂,1963,,MALE,,007a740f-4e6c-402f-b1c8-9ac3b232aef8,,,
1371,,甄為堅,1955,,MALE,,be5fa086-2e33-41ad-926e-a74178a1590e,,,
2083,YAN SIU NAM,甄紹南,1987,,MALE,民協,376e6fe1-3036-4639-a211-db4f0d1375a8,297cc096-6c38-4dd0-afa3-3e73ae0d4894,,
2590,YAN Pui-lam,甄霈霖,1981,,MALE,"民主動力,朱凱廸新西團隊",c1350e9c-fbd2-4b0a-97ec-3b398ea0e33a,e9d46c53-0d1a-4102-8dfa-046748828278,,
37,"YAN Shun-kwan, Susan",甄順群,1974,,FEMALE,,a4570612-b016-4170-b716-112fc1a5f74f,,,
2159,KAM NAI WAI,甘乃威,1960,,MALE,民主黨,2b8ef204-20e5-46bf-97c6-5491ffde9716,8f8ce10f-ecef-49c8-bef3-c5a8cdd73883,,
540,"KAM Tin-shing, Shermond",甘天成,1959,,MALE,,9cb91f95-f2ba-4cef-a78a-9096aa990383,,,
1938,KAM MAN FUNG,甘文鋒,1983,,MALE,新民黨,d82e128e-8bd0-4d2d-8102-06e8183b1a30,18982497-7457-46a4-8225-934542cce46d,,
624,,甘浩階,1956,,MALE,,4bde8a8d-2691-4abf-83ed-996d6fc5d5e2,,,
837,KAM YIU MING WILFRED,甘耀明,1960,,MALE,,34cae5b2-b41c-45fb-8feb-cb9cc7e38fa0,,,
1212,TIN SAI MING,田世鳴,1959,,MALE,,dc0b7df2-6d58-4577-a128-6367fd71d24a,,,
2270,,田北俊,1947,,MALE,,2d9c9dc0-c1ef-4616-a75b-eedd9c4b9ff2,,,
949,TIEN MICHAEL PUK SUN,田北辰,1950,,MALE,實政圓桌,25422d1b-be18-4829-8f0b-ef9454b1e310,fd409c7e-8306-4acb-957f-b4375f78da87,,
639,,田永強,1960,,MALE,,849b1f0c-efc8-42c9-a085-72c5600a71fe,,,
1950,SUN WAI KEI,申偉基,1983,,MALE,,34657443-7d45-4425-9991-44b236a8c462,,,
2406,BUX SHEIK ANTHONY,畢東尼,1970,,MALE,公民黨,ca4f1b47-32c9-49b9-abfa-598d93307c7c,c4307b95-fea6-439c-ae99-64aff5eb7a18,,
81,PAK FU HUNG,白富鴻,1964,,MALE,,51d842d1-0cc1-4dd8-afeb-99408f1740ac,,,
1044,PECK WAN KAM PAMELA,白韻琹,1944,,FEMALE,,6c4be5a2-61a8-4134-b962-202a2457dbcc,,,
631,LO SAM SHING,盧三勝,1936,,MALE,,e0cdb034-fbb6-4c85-ac21-554f7407f789,,,
174,LO CHUNG MAN,盧中文,1972,,MALE,,2bae66a6-c3b6-487d-b445-99ee4317b969,,,
1782,LO CHUN KIT,盧俊傑,1990,,MALE,,559dbb79-a823-4489-8fc9-60946ebebeb8,,,
2602,LO Chun-yu,盧俊宇,,,MALE,民主黨,dac68b5a-44ad-46d9-ac5e-82b417a3e70f,28d1ca83-abbd-4fec-bb0d-0a645823226b,,
3012,LO Chun-man Oscar,盧俊文,,,MALE, ,e4b38215-a407-4599-81f9-4906e2e2e61a,d6a091f2-11a3-452f-ac43-5498e7a306ae,,
2610,LO Wai-ming,盧偉明,1975,,MALE,民主黨,197d73b0-7783-438a-bc82-b4cedae5a070,fb4bb1da-04d5-4fde-8e85-29c502578666,,
1054,LO KIN MING,盧健明,1957,,MALE,,17800fb0-6e41-4aeb-9056-9541152feaf7,,,
2138,LO SIU WAH,盧兆華,1951,,MALE,,38858e8f-bbdf-436f-9faf-99475997b89b,,,
2231,LO TIN SOWN,盧天送,1945,,MALE,,a0d8de5f-853d-43a0-967b-d4f96d5df87c,,,
1560,LO YUEN TING,盧婉婷,1986,,FEMALE,民建聯,f1be972a-3cf1-41ae-9b42-232de2e8c856,cf13e486-623e-4f3b-91f1-a5441d36c844,,
2684,LO Tak-ming,盧德明,,,MALE, ,b83b6a98-7baa-4fec-a004-14634fcd121e,1d53819f-a49f-4ce2-8721-96a1dc7738ec,,
201,LO WAI LAN,盧慧蘭,1946,,FEMALE,,2f2c0f4b-1345-4837-87f3-8206088f0b5f,,,
600,LO YEE HANG,盧懿杏,1976,,FEMALE,民建聯,8d6b93a6-a44e-43f2-9cb6-a0f389146305,1d21ee3a-79d5-4838-b5c4-6ff4640913f9,,
376,LO YEE HANG,盧懿行,1976,,FEMALE,,4a345d60-bc54-4fb4-9d65-7955cb11f453,,,
1981,LO TIM MAN HIM,盧文謙,1987,,MALE,,e9a43645-d3bb-4698-8be9-524524337a8b,,,
1353,LO YUK FUN,盧旭芬,1944,,MALE,,41b3c928-d958-489b-986b-b8dac921ce68,,,
893,LO MAN HON,盧民漢,1977,,MALE,,031f833d-735c-477c-b239-fc46d9dd9b40,,,
504,LO WING HONG,盧永康,1960,,MALE,,d5e4b145-9fd4-4283-a59a-e1422aee8b29,,,
1185,LO Hoi-pang,盧海鵬,1976,,MALE,,5bfbf657-9397-4262-b4e8-3f51d78bbee9,,,
982,LO BING SANG,盧炳生,1956,,MALE,,d7281e22-8d23-471e-bf0f-7240c37b611d,,,
379,LO YIN FUN,盧燕芬,1950,,FEMALE,,e1721ad0-0cf0-45e6-a2a2-747dab12b6f1,,,
1256,,盧耀昌,1957,,MALE,,caea5589-8fbd-4f2f-8012-b17fda98df04,,,
481,LO WAI YIN,盧蔚然,1987,,MALE,,85ad06c9-4e07-4be2-a765-dca8d0793485,,,
653,,盧銳銓,1941,,MALE,,c19ac011-ad28-408b-930d-1922c2800c8e,,,
1999,LO WAN KAI RICO,盧雲佳,1955,,MALE,,17b82c35-6a71-4533-b483-b694d0700eaf,,,
989,LO TANG KWONG,盧騰光,1965,,MALE,,7ca92a87-71f1-4a40-9b59-55238165d21e,,,
2283,SHEK KWOK KEUNG,石國強,1951,,MALE,,12b54270-cde2-4ef7-99cf-738bc7001fae,,,
2924,SHEK William,石威廉,,,MALE,,bd0ca0b0-4260-4ab7-92ed-e653a86b90ad,87ac8612-a638-43bc-9eda-891232c070f8,,
351,SHEK CHI KEUNG,石志強,1965,,MALE,,3e77fe35-e5c0-4912-8302-4d809e888e39,,,
1920,SHEK FONG YAU,石房有,1975,,MALE,,eb159955-9c78-491e-9e3a-3cd0c6febc03,,,
2614,SHEK King-ching,石景澄,,,MALE,民主陣線,7659b8e3-0aca-4df4-8521-86ce9e7e9bfe,54857686-5fd4-4242-b800-8de6553e653b,,
2258,,石貴春,1951,,MALE,,2b621fce-cc82-4f4f-ab5a-ce7e2aa9f2b4,,,
1926,SHEK YUEN HON,石遠康,1978,,MALE,,9425b465-514d-4141-aa5c-5e918bec30e7,,,
922,"KI Mui-kuen, Annie",祁梅娟,1955,,FEMALE,,c806f7b9-c9e8-4c23-b5d7-263c91f8383b,,,
610,KI LAI MEI,祁麗媚,1960,,FEMALE,,c19f09fe-33d3-4c0f-8309-3b504981d071,,,
972,TSUNG PO SHAN,秦寶山,1968,,MALE,,43234802-bf3d-4616-a238-734a9e10cb34,,,
2676,CHUN Hoi-shing,秦海城,1991,,MALE,新民主同盟,65d618f2-2875-4f23-abfb-1e3aaeae3a33,06b7bbca-d4b7-4cbf-ba08-567c45c4c68a,,
404,CHUN Hon-yeung,秦漢煬,1959,,MALE,,cd66c267-3c44-4a68-a602-84736aac044a,,,
2299,CHUN FEI PANG,秦飛鵬,1956,,MALE,,a1f78701-4d95-4fbe-97f9-82de69ab949c,,,
1918,CHING YUNG FAI,程容輝,1965,,MALE,,36610bac-cbaf-4c8a-9be3-82a6299b61f0,,,
649,CHING CHEUNG YING,程張迎,1958,,MALE,民主黨,11e59fb3-c428-4447-9f72-d7a4c18e00b5,f0f7236c-a074-49c7-91f8-2a63ac022ac8,,
1225,CHING CHI HUNG,程志紅,1961,,FEMALE,民建聯,15bee74a-2a2e-4c37-9587-6a52c6c04e11,c1125405-a986-4dc1-9059-1e6810c29222,,
805,CHING CHAN MING,程振明,1957,,MALE,,dc48a71c-52fb-4549-b3d2-f2d3dd97b126,,,
2972,CHING Man-ki,程敏琪,,,FEMALE, ,3353eea6-3089-4e15-a927-ef22a1997c61,4a0a1674-b2ba-441f-9060-a94662de9e8c,,
556,CHING MING TAT,程明達,1962,,MALE,,c4af43cf-5591-4027-bc06-110269c57644,,,
655,"CHING Lok-suen, Carl",程樂蓀,1953,,MALE,,be35b7f1-ae3e-4b7f-bbb4-67fa59726dc9,,,
2467,MUK Ka-chun,穆家駿,,,MALE,民建聯,4872c3ee-b3e7-43ac-ac63-02da0450ce25,2999aa3e-4d8b-409f-809d-b9b0d78a7d18,,
943,TOU YAT LUNG ALEX,竇一龍,1977,,MALE,,5fe7f723-a065-4eda-bfec-ad03f81d08ca,,,
249,,章可達,1950,,MALE,,2eb62365-cc47-4dec-ab90-b7c8c4d9a367,,,
1473,CHEUNG SZE KIT ALAN,章士傑,1960,,MALE,,adb119c0-6135-401f-9d79-8a7047b23d22,,,
2388,,章楚英,1958,,FEMALE,,9aca3de2-d99e-44c9-8ec3-44e60ae8fab4,,,
2531,TUNG Kai-man,童繼民,,,MALE, ,456f9ebc-71a8-4b5b-acc3-09cd041fad0e,4ed98daf-8d20-4f7c-b065-5985436cce1a,,
2308,FOO WAI LOK,符偉樂,1963,,MALE,,bec2e366-edc5-4817-a131-f15048906753,0b3ea259-418b-4053-8914-0167b30fbbbb,,
1366,FU SHU WAN,符樹雲,1958,,MALE,,473d0628-ff2f-44d3-99a5-1c535efd7659,,,
1096,FU Pik-chun,符碧珍,1969,,FEMALE,創建力量,154e21e0-fee1-478e-b186-f3064837dd3d,b112b64f-5336-4565-9a7d-c11590de75bd,,
1985,KAN SIU KEI,簡兆祺,1958,,MALE,工聯會,fda8f271-0753-4d77-a08d-123025a9810f,7685b3eb-1ada-4bf9-9237-515e03d5bc09,,
851,KAN KWOK HUNG,簡國雄,1960,,MALE,,4644b999-c8a9-48ac-8a94-62106bc5c158,,,
763,KAN CHI HO,簡志豪,1946,,MALE,民建聯,dc7a3ec7-25ea-4b01-a2ef-d20eb98c4bc2,f642c33c-7686-4ae7-8fdf-ee7c9d913af7,,
494,KAN CHUNG NIN TONY,簡松年,1950,,MALE,,cab9aeda-66b6-456d-bb5d-ca7d79dd464a,,,
326,KAN Yuk-man,簡郁文,1972,,MALE,,bcdd1a5d-b297-46de-bbb0-cb6b038c302c,,,
867,KAN Ming-tung,簡銘東,1978,,MALE,工聯會,baae9b13-e30b-4c39-ba49-c5ebfbf13de1,fd3a5e94-dc1f-41a5-92df-c558d5683b0c,,
748,LIN LEUNG YING,練良英,1960,,MALE,,882fcbfc-bd1e-4f71-9796-1ba6f2369bdc,,,
327,LAW Sai-yan,羅世恩,1979,,MALE,,13cfcdf8-bf6e-4c77-8f5f-f6aca76e69d7,,,
2609,LAW Pei-lee,羅佩麗,,,FEMALE,"民主動力,朱凱廸新西團隊",6c0ad8b8-4728-473e-8334-5aab8ffa2d2f,0bbc2e6b-a786-4074-a638-db99c48646cc,,
1380,LAW CHUN NGAI,羅俊毅,1962,,MALE,,16070008-3771-444a-bafe-4d85f3006eff,,,
2732,LAW Wai-shan,羅偉珊,1987,,FEMALE,灣仔起步,aa98faa6-6504-4cde-8bbd-0fdedaabad05,9dd009aa-e91b-43ed-9bbd-2c68f506b4ab,,
2807,LAW Kin-kan,羅健勤,,,MALE,"公民力量,新民黨",e8f05f64-2d26-4924-a448-0a106d2a129b,99cdcf8c-6d65-4779-9abc-b1e6e40e3873,,
921,LO Kin-hei,羅健熙,1984,,MALE,民主黨,9fb65c82-a606-4acc-af9f-e99923f9783b,09736d11-40b7-460a-b22c-7b5b73c884d5,,
1774,LAW SIU CHUN,羅兆冲,1956,,MALE,,430a3424-b258-41ea-8b5d-cdf32c55dc2f,3cdf9ffa-f672-4307-9a84-1d2bcff0170f,,
