id,cacode,data_year,election_year,name_en,name_zh,constituency_id,voters,new_voters
1495,J10,2016,2015,On  Lee,安利,1788,"{""M"":  {""18-20"":  69,  ""21-25"":  254,  ""26-30"":  198,  ""31-35"":  219,  ""36-40"":  294,  ""41-45"":  211,  ""46-50"":  200,  ""51-55"":  246,  ""56-60"":  310,  ""61-65"":  352,  ""66-70"":  369,  ""71+"":  946},  ""F"":  {""18-20"":  72,  ""21-25"":  203,  ""26-30"":  153,  ""31-35"":  169,  ""36-40"":  210,  ""41-45"":  178,  ""46-50"":  232,  ""51-55"":  331,  ""56-60"":  407,  ""61-65"":  512,  ""66-70"":  533,  ""71+"":  962}}","{""M"":  {""18-20"":  29,  ""21-25"":  19,  ""26-30"":  25,  ""31-35"":  8,  ""36-40"":  14,  ""41-45"":  13,  ""46-50"":  14,  ""51-55"":  6,  ""56-60"":  13,  ""61-65"":  6,  ""66-70"":  4,  ""71+"":  3},  ""F"":  {""18-20"":  22,  ""21-25"":  19,  ""26-30"":  7,  ""31-35"":  6,  ""36-40"":  10,  ""41-45"":  9,  ""46-50"":  9,  ""51-55"":  16,  ""56-60"":  10,  ""61-65"":  3,  ""66-70"":  5,  ""71+"":  4}}"
1496,J11,2016,2015,Po  Tat,寶達,1789,"{""M"":  {""18-20"":  342,  ""21-25"":  714,  ""26-30"":  538,  ""31-35"":  379,  ""36-40"":  215,  ""41-45"":  225,  ""46-50"":  331,  ""51-55"":  462,  ""56-60"":  631,  ""61-65"":  532,  ""66-70"":  399,  ""71+"":  934},  ""F"":  {""18-20"":  323,  ""21-25"":  567,  ""26-30"":  467,  ""31-35"":  289,  ""36-40"":  213,  ""41-45"":  381,  ""46-50"":  559,  ""51-55"":  665,  ""56-60"":  691,  ""61-65"":  573,  ""66-70"":  333,  ""71+"":  594}}","{""M"":  {""18-20"":  110,  ""21-25"":  31,  ""26-30"":  22,  ""31-35"":  24,  ""36-40"":  10,  ""41-45"":  10,  ""46-50"":  13,  ""51-55"":  10,  ""56-60"":  12,  ""61-65"":  12,  ""66-70"":  14,  ""71+"":  13},  ""F"":  {""18-20"":  106,  ""21-25"":  39,  ""26-30"":  27,  ""31-35"":  20,  ""36-40"":  17,  ""41-45"":  27,  ""46-50"":  27,  ""51-55"":  33,  ""56-60"":  21,  ""61-65"":  31,  ""66-70"":  16,  ""71+"":  14}}"
1497,J12,2016,2015,Sau  Mau  Ping  North,秀茂坪北,1790,"{""M"":  {""18-20"":  260,  ""21-25"":  533,  ""26-30"":  448,  ""31-35"":  407,  ""36-40"":  313,  ""41-45"":  377,  ""46-50"":  462,  ""51-55"":  472,  ""56-60"":  518,  ""61-65"":  469,  ""66-70"":  391,  ""71+"":  1242},  ""F"":  {""18-20"":  225,  ""21-25"":  461,  ""26-30"":  371,  ""31-35"":  306,  ""36-40"":  299,  ""41-45"":  362,  ""46-50"":  466,  ""51-55"":  526,  ""56-60"":  589,  ""61-65"":  564,  ""66-70"":  482,  ""71+"":  1248}}","{""M"":  {""18-20"":  81,  ""21-25"":  18,  ""26-30"":  23,  ""31-35"":  5,  ""36-40"":  10,  ""41-45"":  12,  ""46-50"":  15,  ""51-55"":  8,  ""56-60"":  15,  ""61-65"":  10,  ""66-70"":  2,  ""71+"":  10},  ""F"":  {""18-20"":  77,  ""21-25"":  30,  ""26-30"":  18,  ""31-35"":  8,  ""36-40"":  9,  ""41-45"":  20,  ""46-50"":  19,  ""51-55"":  17,  ""56-60"":  11,  ""61-65"":  13,  ""66-70"":  8,  ""71+"":  13}}"
1498,J13,2016,2015,Hiu  Lai,曉麗,1791,"{""M"":  {""18-20"":  196,  ""21-25"":  430,  ""26-30"":  313,  ""31-35"":  417,  ""36-40"":  390,  ""41-45"":  421,  ""46-50"":  615,  ""51-55"":  821,  ""56-60"":  624,  ""61-65"":  513,  ""66-70"":  370,  ""71+"":  677},  ""F"":  {""18-20"":  213,  ""21-25"":  367,  ""26-30"":  332,  ""31-35"":  351,  ""36-40"":  362,  ""41-45"":  524,  ""46-50"":  710,  ""51-55"":  807,  ""56-60"":  692,  ""61-65"":  500,  ""66-70"":  416,  ""71+"":  741}}","{""M"":  {""18-20"":  54,  ""21-25"":  30,  ""26-30"":  17,  ""31-35"":  18,  ""36-40"":  6,  ""41-45"":  7,  ""46-50"":  6,  ""51-55"":  11,  ""56-60"":  0,  ""61-65"":  2,  ""66-70"":  4,  ""71+"":  2},  ""F"":  {""18-20"":  62,  ""21-25"":  19,  ""26-30"":  10,  ""31-35"":  6,  ""36-40"":  14,  ""41-45"":  16,  ""46-50"":  13,  ""51-55"":  10,  ""56-60"":  4,  ""61-65"":  5,  ""66-70"":  3,  ""71+"":  4}}"
1499,J14,2016,2015,Sau  Mau  Ping  South,秀茂坪南,1792,"{""M"":  {""18-20"":  206,  ""21-25"":  378,  ""26-30"":  243,  ""31-35"":  212,  ""36-40"":  209,  ""41-45"":  284,  ""46-50"":  298,  ""51-55"":  348,  ""56-60"":  401,  ""61-65"":  277,  ""66-70"":  271,  ""71+"":  564},  ""F"":  {""18-20"":  156,  ""21-25"":  312,  ""26-30"":  228,  ""31-35"":  192,  ""36-40"":  275,  ""41-45"":  442,  ""46-50"":  399,  ""51-55"":  410,  ""56-60"":  397,  ""61-65"":  315,  ""66-70"":  279,  ""71+"":  448}}","{""M"":  {""18-20"":  72,  ""21-25"":  29,  ""26-30"":  15,  ""31-35"":  12,  ""36-40"":  10,  ""41-45"":  16,  ""46-50"":  15,  ""51-55"":  10,  ""56-60"":  11,  ""61-65"":  10,  ""66-70"":  12,  ""71+"":  7},  ""F"":  {""18-20"":  58,  ""21-25"":  13,  ""26-30"":  16,  ""31-35"":  17,  ""36-40"":  27,  ""41-45"":  39,  ""46-50"":  24,  ""51-55"":  20,  ""56-60"":  5,  ""61-65"":  16,  ""66-70"":  7,  ""71+"":  13}}"
1500,J15,2016,2015,Sau  Mau  Ping  Central,秀茂坪中,1793,"{""M"":  {""18-20"":  182,  ""21-25"":  459,  ""26-30"":  412,  ""31-35"":  308,  ""36-40"":  198,  ""41-45"":  246,  ""46-50"":  303,  ""51-55"":  378,  ""56-60"":  467,  ""61-65"":  356,  ""66-70"":  308,  ""71+"":  844},  ""F"":  {""18-20"":  203,  ""21-25"":  466,  ""26-30"":  364,  ""31-35"":  250,  ""36-40"":  188,  ""41-45"":  318,  ""46-50"":  434,  ""51-55"":  491,  ""56-60"":  486,  ""61-65"":  436,  ""66-70"":  325,  ""71+"":  755}}","{""M"":  {""18-20"":  66,  ""21-25"":  17,  ""26-30"":  10,  ""31-35"":  12,  ""36-40"":  8,  ""41-45"":  6,  ""46-50"":  5,  ""51-55"":  7,  ""56-60"":  4,  ""61-65"":  9,  ""66-70"":  4,  ""71+"":  3},  ""F"":  {""18-20"":  70,  ""21-25"":  17,  ""26-30"":  17,  ""31-35"":  3,  ""36-40"":  13,  ""41-45"":  18,  ""46-50"":  8,  ""51-55"":  9,  ""56-60"":  4,  ""61-65"":  7,  ""66-70"":  4,  ""71+"":  10}}"
1501,J16,2016,2015,Hing  Tin,興田,1794,"{""M"":  {""18-20"":  126,  ""21-25"":  327,  ""26-30"":  402,  ""31-35"":  434,  ""36-40"":  392,  ""41-45"":  452,  ""46-50"":  419,  ""51-55"":  536,  ""56-60"":  586,  ""61-65"":  452,  ""66-70"":  356,  ""71+"":  952},  ""F"":  {""18-20"":  113,  ""21-25"":  333,  ""26-30"":  346,  ""31-35"":  359,  ""36-40"":  384,  ""41-45"":  412,  ""46-50"":  439,  ""51-55"":  592,  ""56-60"":  636,  ""61-65"":  505,  ""66-70"":  478,  ""71+"":  1007}}","{""M"":  {""18-20"":  46,  ""21-25"":  22,  ""26-30"":  25,  ""31-35"":  14,  ""36-40"":  10,  ""41-45"":  12,  ""46-50"":  8,  ""51-55"":  10,  ""56-60"":  6,  ""61-65"":  8,  ""66-70"":  3,  ""71+"":  8},  ""F"":  {""18-20"":  42,  ""21-25"":  16,  ""26-30"":  21,  ""31-35"":  10,  ""36-40"":  15,  ""41-45"":  15,  ""46-50"":  7,  ""51-55"":  7,  ""56-60"":  11,  ""61-65"":  7,  ""66-70"":  1,  ""71+"":  8}}"
1502,J17,2016,2015,Lam  Tin,藍田,1795,"{""M"":  {""18-20"":  232,  ""21-25"":  423,  ""26-30"":  290,  ""31-35"":  276,  ""36-40"":  368,  ""41-45"":  541,  ""46-50"":  546,  ""51-55"":  613,  ""56-60"":  543,  ""61-65"":  418,  ""66-70"":  320,  ""71+"":  861},  ""F"":  {""18-20"":  196,  ""21-25"":  409,  ""26-30"":  301,  ""31-35"":  267,  ""36-40"":  443,  ""41-45"":  652,  ""46-50"":  557,  ""51-55"":  572,  ""56-60"":  484,  ""61-65"":  384,  ""66-70"":  374,  ""71+"":  1020}}","{""M"":  {""18-20"":  94,  ""21-25"":  27,  ""26-30"":  16,  ""31-35"":  18,  ""36-40"":  18,  ""41-45"":  18,  ""46-50"":  17,  ""51-55"":  24,  ""56-60"":  9,  ""61-65"":  10,  ""66-70"":  16,  ""71+"":  9},  ""F"":  {""18-20"":  64,  ""21-25"":  29,  ""26-30"":  16,  ""31-35"":  17,  ""36-40"":  30,  ""41-45"":  34,  ""46-50"":  32,  ""51-55"":  20,  ""56-60"":  15,  ""61-65"":  15,  ""66-70"":  11,  ""71+"":  18}}"
1503,J18,2016,2015,Kwong  Tak,廣德,1796,"{""M"":  {""18-20"":  151,  ""21-25"":  371,  ""26-30"":  343,  ""31-35"":  395,  ""36-40"":  476,  ""41-45"":  590,  ""46-50"":  555,  ""51-55"":  567,  ""56-60"":  484,  ""61-65"":  439,  ""66-70"":  433,  ""71+"":  1273},  ""F"":  {""18-20"":  163,  ""21-25"":  377,  ""26-30"":  312,  ""31-35"":  302,  ""36-40"":  434,  ""41-45"":  524,  ""46-50"":  519,  ""51-55"":  610,  ""56-60"":  564,  ""61-65"":  592,  ""66-70"":  651,  ""71+"":  1446}}","{""M"":  {""18-20"":  40,  ""21-25"":  17,  ""26-30"":  20,  ""31-35"":  11,  ""36-40"":  15,  ""41-45"":  12,  ""46-50"":  13,  ""51-55"":  8,  ""56-60"":  9,  ""61-65"":  11,  ""66-70"":  7,  ""71+"":  11},  ""F"":  {""18-20"":  56,  ""21-25"":  26,  ""26-30"":  14,  ""31-35"":  14,  ""36-40"":  12,  ""41-45"":  20,  ""46-50"":  10,  ""51-55"":  11,  ""56-60"":  9,  ""61-65"":  15,  ""66-70"":  6,  ""71+"":  10}}"
1504,J19,2016,2015,Ping  Tin,平田,1797,"{""M"":  {""18-20"":  202,  ""21-25"":  494,  ""26-30"":  399,  ""31-35"":  286,  ""36-40"":  273,  ""41-45"":  376,  ""46-50"":  407,  ""51-55"":  506,  ""56-60"":  531,  ""61-65"":  423,  ""66-70"":  338,  ""71+"":  1010},  ""F"":  {""18-20"":  214,  ""21-25"":  480,  ""26-30"":  363,  ""31-35"":  261,  ""36-40"":  302,  ""41-45"":  391,  ""46-50"":  449,  ""51-55"":  567,  ""56-60"":  517,  ""61-65"":  447,  ""66-70"":  379,  ""71+"":  1103}}","{""M"":  {""18-20"":  69,  ""21-25"":  21,  ""26-30"":  19,  ""31-35"":  7,  ""36-40"":  10,  ""41-45"":  16,  ""46-50"":  17,  ""51-55"":  15,  ""56-60"":  13,  ""61-65"":  12,  ""66-70"":  6,  ""71+"":  13},  ""F"":  {""18-20"":  62,  ""21-25"":  27,  ""26-30"":  18,  ""31-35"":  12,  ""36-40"":  23,  ""41-45"":  25,  ""46-50"":  24,  ""51-55"":  18,  ""56-60"":  15,  ""61-65"":  14,  ""66-70"":  7,  ""71+"":  15}}"
1505,J20,2016,2015,Pak  Nga,栢雅,1798,"{""M"":  {""18-20"":  149,  ""21-25"":  266,  ""26-30"":  251,  ""31-35"":  269,  ""36-40"":  278,  ""41-45"":  287,  ""46-50"":  409,  ""51-55"":  606,  ""56-60"":  479,  ""61-65"":  416,  ""66-70"":  308,  ""71+"":  558},  ""F"":  {""18-20"":  130,  ""21-25"":  279,  ""26-30"":  201,  ""31-35"":  264,  ""36-40"":  306,  ""41-45"":  335,  ""46-50"":  519,  ""51-55"":  650,  ""56-60"":  542,  ""61-65"":  420,  ""66-70"":  309,  ""71+"":  711}}","{""M"":  {""18-20"":  45,  ""21-25"":  17,  ""26-30"":  8,  ""31-35"":  10,  ""36-40"":  9,  ""41-45"":  9,  ""46-50"":  12,  ""51-55"":  14,  ""56-60"":  7,  ""61-65"":  6,  ""66-70"":  5,  ""71+"":  5},  ""F"":  {""18-20"":  38,  ""21-25"":  17,  ""26-30"":  11,  ""31-35"":  9,  ""36-40"":  13,  ""41-45"":  11,  ""46-50"":  14,  ""51-55"":  13,  ""56-60"":  5,  ""61-65"":  9,  ""66-70"":  3,  ""71+"":  6}}"
1506,J21,2016,2015,Yau  Tong  East,油塘東,1799,"{""M"":  {""18-20"":  218,  ""21-25"":  458,  ""26-30"":  399,  ""31-35"":  304,  ""36-40"":  351,  ""41-45"":  459,  ""46-50"":  508,  ""51-55"":  626,  ""56-60"":  575,  ""61-65"":  456,  ""66-70"":  365,  ""71+"":  915},  ""F"":  {""18-20"":  265,  ""21-25"":  423,  ""26-30"":  348,  ""31-35"":  258,  ""36-40"":  365,  ""41-45"":  583,  ""46-50"":  623,  ""51-55"":  656,  ""56-60"":  565,  ""61-65"":  483,  ""66-70"":  395,  ""71+"":  874}}","{""M"":  {""18-20"":  83,  ""21-25"":  27,  ""26-30"":  20,  ""31-35"":  6,  ""36-40"":  13,  ""41-45"":  17,  ""46-50"":  10,  ""51-55"":  10,  ""56-60"":  12,  ""61-65"":  16,  ""66-70"":  5,  ""71+"":  13},  ""F"":  {""18-20"":  98,  ""21-25"":  26,  ""26-30"":  13,  ""31-35"":  13,  ""36-40"":  22,  ""41-45"":  27,  ""46-50"":  14,  ""51-55"":  18,  ""56-60"":  15,  ""61-65"":  9,  ""66-70"":  5,  ""71+"":  10}}"
1507,J22,2016,2015,Yau  Lai,油麗,1800,"{""M"":  {""18-20"":  218,  ""21-25"":  420,  ""26-30"":  343,  ""31-35"":  249,  ""36-40"":  227,  ""41-45"":  328,  ""46-50"":  315,  ""51-55"":  423,  ""56-60"":  456,  ""61-65"":  367,  ""66-70"":  384,  ""71+"":  601},  ""F"":  {""18-20"":  219,  ""21-25"":  373,  ""26-30"":  330,  ""31-35"":  254,  ""36-40"":  294,  ""41-45"":  448,  ""46-50"":  395,  ""51-55"":  432,  ""56-60"":  447,  ""61-65"":  398,  ""66-70"":  309,  ""71+"":  545}}","{""M"":  {""18-20"":  80,  ""21-25"":  24,  ""26-30"":  20,  ""31-35"":  10,  ""36-40"":  10,  ""41-45"":  14,  ""46-50"":  12,  ""51-55"":  20,  ""56-60"":  15,  ""61-65"":  12,  ""66-70"":  6,  ""71+"":  15},  ""F"":  {""18-20"":  79,  ""21-25"":  27,  ""26-30"":  16,  ""31-35"":  13,  ""36-40"":  25,  ""41-45"":  50,  ""46-50"":  19,  ""51-55"":  20,  ""56-60"":  11,  ""61-65"":  11,  ""66-70"":  12,  ""71+"":  20}}"
1508,J23,2016,2015,Chui  Cheung,翠翔,1801,"{""M"":  {""18-20"":  201,  ""21-25"":  359,  ""26-30"":  272,  ""31-35"":  365,  ""36-40"":  730,  ""41-45"":  870,  ""46-50"":  614,  ""51-55"":  550,  ""56-60"":  329,  ""61-65"":  255,  ""66-70"":  264,  ""71+"":  500},  ""F"":  {""18-20"":  222,  ""21-25"":  357,  ""26-30"":  328,  ""31-35"":  401,  ""36-40"":  722,  ""41-45"":  833,  ""46-50"":  534,  ""51-55"":  453,  ""56-60"":  364,  ""61-65"":  323,  ""66-70"":  298,  ""71+"":  516}}","{""M"":  {""18-20"":  69,  ""21-25"":  25,  ""26-30"":  18,  ""31-35"":  11,  ""36-40"":  17,  ""41-45"":  37,  ""46-50"":  11,  ""51-55"":  9,  ""56-60"":  7,  ""61-65"":  4,  ""66-70"":  1,  ""71+"":  5},  ""F"":  {""18-20"":  78,  ""21-25"":  18,  ""26-30"":  22,  ""31-35"":  18,  ""36-40"":  29,  ""41-45"":  37,  ""46-50"":  18,  ""51-55"":  16,  ""56-60"":  6,  ""61-65"":  2,  ""66-70"":  2,  ""71+"":  8}}"
1509,J24,2016,2015,Yau  Tong  West,油塘西,1802,"{""M"":  {""18-20"":  204,  ""21-25"":  424,  ""26-30"":  392,  ""31-35"":  284,  ""36-40"":  243,  ""41-45"":  289,  ""46-50"":  337,  ""51-55"":  458,  ""56-60"":  515,  ""61-65"":  407,  ""66-70"":  436,  ""71+"":  929},  ""F"":  {""18-20"":  198,  ""21-25"":  341,  ""26-30"":  312,  ""31-35"":  205,  ""36-40"":  252,  ""41-45"":  360,  ""46-50"":  463,  ""51-55"":  503,  ""56-60"":  505,  ""61-65"":  382,  ""66-70"":  428,  ""71+"":  984}}","{""M"":  {""18-20"":  82,  ""21-25"":  27,  ""26-30"":  25,  ""31-35"":  23,  ""36-40"":  10,  ""41-45"":  16,  ""46-50"":  18,  ""51-55"":  8,  ""56-60"":  13,  ""61-65"":  11,  ""66-70"":  10,  ""71+"":  7},  ""F"":  {""18-20"":  64,  ""21-25"":  19,  ""26-30"":  12,  ""31-35"":  17,  ""36-40"":  26,  ""41-45"":  29,  ""46-50"":  8,  ""51-55"":  20,  ""56-60"":  11,  ""61-65"":  11,  ""66-70"":  6,  ""71+"":  6}}"
1510,J25,2016,2015,Laguna  City,麗港城,1803,"{""M"":  {""18-20"":  267,  ""21-25"":  465,  ""26-30"":  308,  ""31-35"":  316,  ""36-40"":  344,  ""41-45"":  447,  ""46-50"":  712,  ""51-55"":  1028,  ""56-60"":  849,  ""61-65"":  501,  ""66-70"":  275,  ""71+"":  336},  ""F"":  {""18-20"":  285,  ""21-25"":  414,  ""26-30"":  334,  ""31-35"":  328,  ""36-40"":  431,  ""41-45"":  633,  ""46-50"":  858,  ""51-55"":  1096,  ""56-60"":  755,  ""61-65"":  407,  ""66-70"":  247,  ""71+"":  345}}","{""M"":  {""18-20"":  74,  ""21-25"":  36,  ""26-30"":  19,  ""31-35"":  23,  ""36-40"":  16,  ""41-45"":  25,  ""46-50"":  28,  ""51-55"":  26,  ""56-60"":  16,  ""61-65"":  12,  ""66-70"":  5,  ""71+"":  5},  ""F"":  {""18-20"":  95,  ""21-25"":  29,  ""26-30"":  28,  ""31-35"":  18,  ""36-40"":  29,  ""41-45"":  33,  ""46-50"":  24,  ""51-55"":  38,  ""56-60"":  12,  ""61-65"":  11,  ""66-70"":  3,  ""71+"":  9}}"
1511,J26,2016,2015,King  Tin,景田,1804,"{""M"":  {""18-20"":  228,  ""21-25"":  379,  ""26-30"":  320,  ""31-35"":  335,  ""36-40"":  478,  ""41-45"":  522,  ""46-50"":  535,  ""51-55"":  746,  ""56-60"":  636,  ""61-65"":  443,  ""66-70"":  278,  ""71+"":  424},  ""F"":  {""18-20"":  187,  ""21-25"":  379,  ""26-30"":  311,  ""31-35"":  394,  ""36-40"":  530,  ""41-45"":  526,  ""46-50"":  703,  ""51-55"":  832,  ""56-60"":  594,  ""61-65"":  412,  ""66-70"":  267,  ""71+"":  499}}","{""M"":  {""18-20"":  84,  ""21-25"":  24,  ""26-30"":  32,  ""31-35"":  18,  ""36-40"":  18,  ""41-45"":  19,  ""46-50"":  20,  ""51-55"":  28,  ""56-60"":  11,  ""61-65"":  9,  ""66-70"":  8,  ""71+"":  5},  ""F"":  {""18-20"":  66,  ""21-25"":  34,  ""26-30"":  22,  ""31-35"":  14,  ""36-40"":  26,  ""41-45"":  21,  ""46-50"":  19,  ""51-55"":  16,  ""56-60"":  10,  ""61-65"":  5,  ""66-70"":  5,  ""71+"":  7}}"
1512,J27,2016,2015,Tsui  Ping,翠屏,1805,"{""M"":  {""18-20"":  166,  ""21-25"":  448,  ""26-30"":  385,  ""31-35"":  351,  ""36-40"":  331,  ""41-45"":  341,  ""46-50"":  472,  ""51-55"":  600,  ""56-60"":  600,  ""61-65"":  462,  ""66-70"":  403,  ""71+"":  1176},  ""F"":  {""18-20"":  154,  ""21-25"":  391,  ""26-30"":  353,  ""31-35"":  308,  ""36-40"":  295,  ""41-45"":  391,  ""46-50"":  516,  ""51-55"":  683,  ""56-60"":  656,  ""61-65"":  551,  ""66-70"":  458,  ""71+"":  1488}}","{""M"":  {""18-20"":  56,  ""21-25"":  27,  ""26-30"":  22,  ""31-35"":  13,  ""36-40"":  11,  ""41-45"":  14,  ""46-50"":  14,  ""51-55"":  18,  ""56-60"":  9,  ""61-65"":  8,  ""66-70"":  3,  ""71+"":  12},  ""F"":  {""18-20"":  60,  ""21-25"":  23,  ""26-30"":  21,  ""31-35"":  16,  ""36-40"":  21,  ""41-45"":  25,  ""46-50"":  21,  ""51-55"":  16,  ""56-60"":  16,  ""61-65"":  8,  ""66-70"":  6,  ""71+"":  14}}"
1513,J28,2016,2015,Po  Lok,寶樂,1806,"{""M"":  {""18-20"":  128,  ""21-25"":  293,  ""26-30"":  294,  ""31-35"":  292,  ""36-40"":  279,  ""41-45"":  278,  ""46-50"":  375,  ""51-55"":  548,  ""56-60"":  469,  ""61-65"":  373,  ""66-70"":  312,  ""71+"":  779},  ""F"":  {""18-20"":  130,  ""21-25"":  281,  ""26-30"":  279,  ""31-35"":  265,  ""36-40"":  276,  ""41-45"":  285,  ""46-50"":  416,  ""51-55"":  538,  ""56-60"":  516,  ""61-65"":  437,  ""66-70"":  359,  ""71+"":  960}}","{""M"":  {""18-20"":  47,  ""21-25"":  24,  ""26-30"":  21,  ""31-35"":  15,  ""36-40"":  9,  ""41-45"":  12,  ""46-50"":  7,  ""51-55"":  16,  ""56-60"":  11,  ""61-65"":  9,  ""66-70"":  6,  ""71+"":  4},  ""F"":  {""18-20"":  49,  ""21-25"":  21,  ""26-30"":  18,  ""31-35"":  9,  ""36-40"":  19,  ""41-45"":  16,  ""46-50"":  26,  ""51-55"":  18,  ""56-60"":  11,  ""61-65"":  9,  ""66-70"":  9,  ""71+"":  9}}"
1514,J29,2016,2015,Yuet  Wah,月華,1807,"{""M"":  {""18-20"":  94,  ""21-25"":  233,  ""26-30"":  229,  ""31-35"":  263,  ""36-40"":  302,  ""41-45"":  321,  ""46-50"":  265,  ""51-55"":  313,  ""56-60"":  293,  ""61-65"":  280,  ""66-70"":  285,  ""71+"":  722},  ""F"":  {""18-20"":  97,  ""21-25"":  191,  ""26-30"":  201,  ""31-35"":  266,  ""36-40"":  313,  ""41-45"":  331,  ""46-50"":  309,  ""51-55"":  348,  ""56-60"":  316,  ""61-65"":  346,  ""66-70"":  362,  ""71+"":  756}}","{""M"":  {""18-20"":  24,  ""21-25"":  23,  ""26-30"":  14,  ""31-35"":  13,  ""36-40"":  17,  ""41-45"":  9,  ""46-50"":  11,  ""51-55"":  8,  ""56-60"":  11,  ""61-65"":  7,  ""66-70"":  2,  ""71+"":  8},  ""F"":  {""18-20"":  29,  ""21-25"":  11,  ""26-30"":  9,  ""31-35"":  14,  ""36-40"":  10,  ""41-45"":  17,  ""46-50"":  7,  ""51-55"":  10,  ""56-60"":  12,  ""61-65"":  8,  ""66-70"":  6,  ""71+"":  6}}"
1515,J30,2016,2015,Hip  Hong,協康,1808,"{""M"":  {""18-20"":  99,  ""21-25"":  220,  ""26-30"":  258,  ""31-35"":  270,  ""36-40"":  257,  ""41-45"":  227,  ""46-50"":  249,  ""51-55"":  290,  ""56-60"":  376,  ""61-65"":  320,  ""66-70"":  316,  ""71+"":  773},  ""F"":  {""18-20"":  95,  ""21-25"":  211,  ""26-30"":  219,  ""31-35"":  234,  ""36-40"":  206,  ""41-45"":  236,  ""46-50"":  232,  ""51-55"":  359,  ""56-60"":  403,  ""61-65"":  354,  ""66-70"":  262,  ""71+"":  853}}","{""M"":  {""18-20"":  30,  ""21-25"":  18,  ""26-30"":  15,  ""31-35"":  16,  ""36-40"":  11,  ""41-45"":  10,  ""46-50"":  11,  ""51-55"":  12,  ""56-60"":  18,  ""61-65"":  9,  ""66-70"":  10,  ""71+"":  11},  ""F"":  {""18-20"":  33,  ""21-25"":  18,  ""26-30"":  10,  ""31-35"":  16,  ""36-40"":  15,  ""41-45"":  18,  ""46-50"":  17,  ""51-55"":  18,  ""56-60"":  15,  ""61-65"":  7,  ""66-70"":  9,  ""71+"":  22}}"
1516,J31,2016,2015,Hong  Lok,康樂,1809,"{""M"":  {""18-20"":  128,  ""21-25"":  245,  ""26-30"":  252,  ""31-35"":  249,  ""36-40"":  305,  ""41-45"":  313,  ""46-50"":  314,  ""51-55"":  387,  ""56-60"":  432,  ""61-65"":  295,  ""66-70"":  261,  ""71+"":  610},  ""F"":  {""18-20"":  84,  ""21-25"":  247,  ""26-30"":  248,  ""31-35"":  277,  ""36-40"":  292,  ""41-45"":  321,  ""46-50"":  364,  ""51-55"":  452,  ""56-60"":  415,  ""61-65"":  341,  ""66-70"":  266,  ""71+"":  625}}","{""M"":  {""18-20"":  40,  ""21-25"":  14,  ""26-30"":  20,  ""31-35"":  12,  ""36-40"":  7,  ""41-45"":  11,  ""46-50"":  13,  ""51-55"":  12,  ""56-60"":  6,  ""61-65"":  4,  ""66-70"":  8,  ""71+"":  5},  ""F"":  {""18-20"":  30,  ""21-25"":  24,  ""26-30"":  17,  ""31-35"":  17,  ""36-40"":  16,  ""41-45"":  17,  ""46-50"":  14,  ""51-55"":  12,  ""56-60"":  9,  ""61-65"":  4,  ""66-70"":  8,  ""71+"":  13}}"
1517,J32,2016,2015,Ting  On,定安,1810,"{""M"":  {""18-20"":  106,  ""21-25"":  269,  ""26-30"":  312,  ""31-35"":  276,  ""36-40"":  244,  ""41-45"":  270,  ""46-50"":  257,  ""51-55"":  399,  ""56-60"":  464,  ""61-65"":  369,  ""66-70"":  386,  ""71+"":  946},  ""F"":  {""18-20"":  98,  ""21-25"":  280,  ""26-30"":  267,  ""31-35"":  229,  ""36-40"":  221,  ""41-45"":  258,  ""46-50"":  306,  ""51-55"":  456,  ""56-60"":  516,  ""61-65"":  491,  ""66-70"":  398,  ""71+"":  1123}}","{""M"":  {""18-20"":  34,  ""21-25"":  16,  ""26-30"":  23,  ""31-35"":  12,  ""36-40"":  5,  ""41-45"":  10,  ""46-50"":  12,  ""51-55"":  14,  ""56-60"":  16,  ""61-65"":  6,  ""66-70"":  2,  ""71+"":  5},  ""F"":  {""18-20"":  33,  ""21-25"":  21,  ""26-30"":  20,  ""31-35"":  15,  ""36-40"":  15,  ""41-45"":  14,  ""46-50"":  10,  ""51-55"":  11,  ""56-60"":  12,  ""61-65"":  9,  ""66-70"":  4,  ""71+"":  7}}"
1518,J33,2016,2015,Upper  Ngau  Tau  Kok  Estate,牛頭角上邨,1811,"{""M"":  {""18-20"":  140,  ""21-25"":  298,  ""26-30"":  253,  ""31-35"":  166,  ""36-40"":  183,  ""41-45"":  237,  ""46-50"":  342,  ""51-55"":  451,  ""56-60"":  479,  ""61-65"":  407,  ""66-70"":  326,  ""71+"":  1143},  ""F"":  {""18-20"":  130,  ""21-25"":  274,  ""26-30"":  221,  ""31-35"":  155,  ""36-40"":  167,  ""41-45"":  245,  ""46-50"":  329,  ""51-55"":  390,  ""56-60"":  375,  ""61-65"":  404,  ""66-70"":  362,  ""71+"":  1453}}","{""M"":  {""18-20"":  49,  ""21-25"":  18,  ""26-30"":  13,  ""31-35"":  12,  ""36-40"":  6,  ""41-45"":  12,  ""46-50"":  8,  ""51-55"":  6,  ""56-60"":  12,  ""61-65"":  14,  ""66-70"":  8,  ""71+"":  8},  ""F"":  {""18-20"":  47,  ""21-25"":  25,  ""26-30"":  19,  ""31-35"":  11,  ""36-40"":  11,  ""41-45"":  18,  ""46-50"":  13,  ""51-55"":  13,  ""56-60"":  5,  ""61-65"":  21,  ""66-70"":  15,  ""71+"":  25}}"
